WOJ;POW;GMI;RODZ_GMI;RM;MZ;NMST;NMSK;SYMBM;SYMSTAT;NAZWA;SYM;SYMPOD;STAN_NA
28;07;03;2;01;1;18;001;0;0475364;Mątyki;0475364;0475364;2024-01-01
28;07;03;2;01;1;22;002;1;0475424;Szeplerzyzna;0475430;0475430;2024-01-01
28;07;03;2;01;1;30;001;0;0475648;Stradomno;0475648;0475648;2024-01-01
28;07;03;2;01;1;35;001;0;0475690;Tynwałd;0475690;0475690;2024-01-01
28;06;04;2;01;1;10;001;0;0758033;Kożuchy Wielkie;0758033;0758033;2024-01-01
28;06;04;2;01;1;17;001;0;0758197;Szczybały Giżyckie;0758197;0758197;2024-01-01
28;16;02;5;01;1;22;001;0;0763991;Pianki;0763991;0763991;2024-01-01
28;10;05;2;01;1;15;001;0;0488154;Stama;0488154;0488154;2024-01-01
28;10;05;2;01;1;16;001;0;0488177;Stary Gieląd;0488177;0488177;2024-01-01
28;01;05;2;01;1;53;001;0;0474614;Zięby;0474614;0474614;2024-01-01
28;10;05;2;01;1;16;004;1;0488177;Nowy Gieląd;0488190;0488190;2024-01-01
28;02;02;2;01;1;26;002;1;0148613;Siedlisko;0148620;0148620;2024-01-01
28;14;11;2;01;1;10;005;1;0488964;Rybaki;0488970;0488970;2024-01-01
28;09;02;2;01;1;07;003;1;0478167;Maków;0478210;0478210;2024-01-01
28;10;05;2;01;1;09;004;1;0487976;Maradzki Chojniak;0487999;0487999;2024-01-01
28;17;06;2;01;1;13;004;1;0489283;Lipowiec Mały;0489290;0489290;2024-01-01
28;04;01;2;01;1;21;002;1;0149498;Batorowo;0149506;0149506;2024-01-01
28;15;05;2;01;1;25;002;1;0481531;Bagnity;0481152;0481152;2024-01-01
28;17;02;2;01;1;07;003;1;0473230;Babięty;0473253;0473253;2024-01-01
28;17;08;5;01;1;01;001;0;0490168;Baranowo;0490168;0490168;2024-01-01
28;17;08;5;01;1;02;001;0;0490174;Borki Wielbarskie;0490174;0490174;2024-01-01
28;17;08;5;01;1;03;001;0;0490180;Ciemna Dąbrowa;0490180;0490180;2024-01-01
28;17;08;5;01;1;04;001;0;0490197;Głuch;0490197;0490197;2024-01-01
28;17;08;5;01;1;05;001;0;0490205;Jakubowy Borek;0490205;0490205;2024-01-01
28;17;08;5;01;1;06;001;0;0490211;Jesionowiec;0490211;0490211;2024-01-01
28;17;08;5;01;1;07;001;0;0490228;Kipary;0490228;0490228;2024-01-01
28;17;08;5;01;1;08;001;0;0490234;Kołodziejowy Grąd;0490234;0490234;2024-01-01
28;17;08;5;01;1;09;001;0;0490240;Kucbork;0490240;0490240;2024-01-01
28;17;08;5;01;1;10;001;0;0490257;Lejkowo;0490257;0490257;2024-01-01
28;17;08;5;01;1;11;001;0;0490263;Lesiny Małe;0490263;0490263;2024-01-01
28;17;08;5;01;1;12;001;0;0490270;Lesiny Wielkie;0490270;0490270;2024-01-01
28;17;08;5;01;1;13;001;0;0490286;Łatana Mała;0490286;0490286;2024-01-01
28;17;08;5;01;1;14;001;0;0490292;Łatana Wielka;0490292;0490292;2024-01-01
28;17;08;5;01;1;15;001;0;0490300;Łysak;0490300;0490300;2024-01-01
28;17;08;5;01;1;16;001;0;0490317;Maliniak;0490317;0490317;2024-01-01
28;17;08;5;01;1;17;001;0;0490323;Nowojowiec;0490323;0490323;2024-01-01
28;17;08;5;01;1;18;001;0;0490330;Olędry;0490330;0490330;2024-01-01
28;17;08;5;01;1;19;001;0;0490346;Ostrowy;0490346;0490346;2024-01-01
28;17;08;5;01;1;20;001;0;0490352;Piwnice Wielkie;0490352;0490352;2024-01-01
28;17;08;5;01;1;21;001;0;0490369;Przeździęk Mały;0490369;0490369;2024-01-01
28;17;08;5;01;1;22;001;0;0490375;Przeździęk Wielki;0490375;0490375;2024-01-01
28;17;08;5;01;1;23;001;0;0490406;Róklas;0490406;0490406;2024-01-01
28;17;08;5;01;1;24;001;0;0490412;Sędrowo;0490412;0490412;2024-01-01
28;17;08;5;01;1;26;001;0;0490435;Szymanki;0490435;0490435;2024-01-01
28;17;08;5;01;1;27;001;0;0490441;Wesołowo;0490441;0490441;2024-01-01
28;17;08;5;01;1;28;001;0;0490464;Wesołówko;0490464;0490464;2024-01-01
28;17;08;5;01;1;30;001;0;0490487;Wyżegi;0490487;0490487;2024-01-01
28;17;08;5;01;1;31;001;0;0490493;Zabiele;0490493;0490493;2024-01-01
28;17;08;5;01;1;32;001;0;0490501;Zapadki;0490501;0490501;2024-01-01
28;17;08;5;01;1;33;001;0;0490518;Zieleniec;0490518;0490518;2024-01-01
28;17;08;5;01;1;33;002;1;0490518;Zieleniec Mały;0490524;0490524;2024-01-01
28;10;03;2;01;1;11;002;1;0483174;Kosewo Górne;0483180;0483180;2024-01-01
28;07;03;2;01;1;18;003;1;0475364;Urwisko;0475387;0475387;2024-01-01
28;07;03;2;01;1;39;003;1;0475750;Windyki;0475772;0475772;2024-01-01
28;07;03;2;01;1;09;002;1;0475200;Skarszewo;0475217;0475217;2024-01-01
28;10;04;2;01;1;11;002;1;0486110;Probark Mały;0486126;0486126;2024-01-01
28;04;01;2;01;1;32;002;1;0149630;Adamowo-Osiedle;0149647;0149647;2024-01-01
28;04;06;5;01;1;22;002;1;0152980;Kobyliny;0152974;0152974;2024-01-01
28;10;05;2;01;1;07;003;1;0487924;Rodowo;0487947;0487947;2024-01-01
28;15;05;2;01;1;07;002;1;0481270;Jarnołtówko;0481287;0481287;2024-01-01
28;07;03;2;01;1;04;004;1;0475080;Pikus;0475111;0475111;2024-01-01
28;16;03;5;01;1;30;001;0;0764536;Uściany Stare;0764536;0764536;2024-01-01
28;16;03;5;01;1;30;002;1;0764536;Uściany Nowe;0764542;0764542;2024-01-01
28;08;06;2;01;1;10;003;1;0488438;Kaczory;0488444;0488444;2024-01-01
28;07;03;2;01;1;10;002;1;0475230;Julin;0475246;0475246;2024-01-01
28;10;03;2;01;1;09;002;1;0483122;Gwiazdowo;0483139;0483139;2024-01-01
28;04;07;5;01;1;21;001;0;0154460;Leżnica;0154460;0154460;2024-01-01
28;10;02;5;01;1;13;001;0;0762253;Stare Sady;0762253;0762253;2024-01-01
28;12;02;2;01;1;21;001;0;0840527;Wielka Tymawa;0840527;0840527;2024-01-01
28;16;02;5;01;1;14;002;1;0763867;Mikosze-Osada;1067578;1067578;2024-01-01
28;10;03;2;01;1;07;003;1;0483079;Głazowo;0483091;0483091;2024-01-01
28;01;05;2;01;1;38;003;1;0474399;Gniewkowo;0474407;0474407;2024-01-01
28;01;05;2;01;1;21;002;1;0474146;Garbniki;1043833;1043833;2024-01-01
28;01;05;2;01;1;35;002;1;0474347;Piasty Małe;1043879;1043879;2024-01-01
28;01;06;5;01;1;02;002;1;0487338;Sępopolski Dwór;1043974;1043974;2024-01-01
28;04;02;2;01;1;20;002;1;0150478;Karwity;1045074;1045074;2024-01-01
28;04;02;2;01;1;06;002;1;0150260;Grądki;1045105;1045105;2024-01-01
28;14;11;2;01;1;10;002;1;0488964;Klekotowo;1046790;1046790;2024-01-01
28;15;06;5;01;1;20;002;1;0481933;Litwa;1047073;1047073;2024-01-01
28;19;03;5;01;1;26;002;1;0771269;Suczki;1047423;1047423;2024-01-01
28;04;06;5;01;1;22;001;0;0152980;Ojcowa Wola;0152980;0152980;2024-01-01
28;10;05;2;01;1;07;002;1;0487924;Janowo;0487930;0487930;2024-01-01
28;05;05;2;01;1;11;001;0;0768563;Laśmiady;0768563;0768563;2024-01-01
28;07;03;2;01;1;39;002;1;0475750;Kwiry;0475766;0475766;2024-01-01
28;07;03;2;01;1;15;002;1;0475306;Laseczno Małe;0475312;0475312;2024-01-01
28;07;03;2;01;1;35;003;1;0475690;Jezierzyce;0475714;0475714;2024-01-01
28;16;03;5;01;1;28;002;1;0764513;Szeroki Bór Piski;0991054;0991054;2024-01-01
28;01;05;2;01;1;43;002;1;0474465;Warszkajty;0474471;0474471;2024-01-01
28;07;07;5;01;1;25;001;0;0490866;Rąbity;0490866;0490866;2024-01-01
28;04;01;2;01;1;12;001;0;0149363;Kazimierzowo;0149363;0149363;2024-01-01
28;04;04;2;01;1;02;001;0;0152098;Brudzędy;0152098;0152098;2024-01-01
28;14;03;5;01;1;18;001;0;0472839;Praslity;0472839;0472839;2024-01-01
28;14;04;2;01;1;09;001;0;0473000;Kieźliny;0473000;0473000;2024-01-01
28;14;04;2;01;1;14;001;0;0473052;Rozgity;0473052;0473052;2024-01-01
28;17;02;2;01;1;07;001;0;0473230;Jeleniowo;0473230;0473230;2024-01-01
28;14;08;2;01;1;02;001;0;0478351;Wysoka Dąbrowa;0478351;0478351;2024-01-01
28;11;03;2;01;1;18;001;0;0479439;Siemianowo;0479439;0479439;2024-01-01
28;14;09;5;01;1;24;001;0;0484541;Platyny;0484541;0484541;2024-01-01
28;04;06;5;01;1;03;002;1;0152804;Mikołajki;0152810;0152810;2024-01-01
28;11;02;2;01;1;06;001;0;0476375;Puchałowo;0476375;0476375;2024-01-01
28;08;04;5;01;1;36;003;1;0479043;Stawnica;0479050;0479050;2024-01-01
28;15;06;5;01;1;02;003;1;0481666;Pojezierce;0481672;0481672;2024-01-01
28;16;01;5;01;1;45;001;0;0755313;Świdry Kościelne;0755313;0755313;2024-01-01
28;05;02;2;01;1;31;001;0;0756519;Miluki;0756519;0756519;2024-01-01
28;05;02;2;01;1;46;001;0;0756761;Rożyńsk;0756761;0756761;2024-01-01
28;06;06;2;01;1;07;004;1;0762595;Jedamki;0762603;0762603;2024-01-01
28;16;03;5;01;1;20;001;0;0764393;Maszty;0764393;0764393;2024-01-01
28;16;03;5;01;1;25;003;1;0764460;Piskorzewo;0764476;0764476;2024-01-01
28;04;03;2;01;1;16;001;0;0150685;Różany;0150685;0150685;2024-01-01
28;15;07;5;01;1;10;003;1;0482140;Lubień;0482163;0482163;2024-01-01
28;07;07;5;01;1;18;001;0;0490783;Kupin;0490783;0490783;2024-01-01
28;01;03;2;01;1;18;002;1;0470467;Tromity;0471308;0471308;2024-01-01
28;04;07;5;01;1;21;002;1;0154460;Maciejowizna;1062090;1062090;2024-01-01
28;04;07;5;01;1;43;003;1;0154795;Piergozy;1062109;1062109;2024-01-01
28;02;03;5;01;1;09;001;0;0149788;Ronin;0149788;0149788;2024-01-01
28;16;01;5;01;1;41;001;0;0755230;Sokoły Jeziorne;0755230;0755230;2024-01-01
28;02;03;5;01;1;10;001;0;0149794;Wielkie Wierzno;0149794;0149794;2024-01-01
28;04;02;2;01;1;15;001;0;0150403;Piskajny;0150403;0150403;2024-01-01
28;04;03;2;01;1;05;001;0;0150567;Gronowo Elbląskie;0150567;0150567;2024-01-01
28;06;05;2;01;1;03;001;0;0761503;Brożówka;0761503;0761503;2024-01-01
28;06;05;2;01;1;04;001;0;0761526;Jasieniec;0761526;0761526;2024-01-01
28;06;05;2;01;1;06;001;0;0761578;Jurkowo;0761578;0761578;2024-01-01
28;06;05;2;01;1;11;001;0;0761644;Żabinka;0761644;0761644;2024-01-01
28;04;08;2;01;1;12;001;0;0156096;Mokajny;0156096;0156096;2024-01-01
28;04;08;2;01;1;16;001;0;0156140;Śliwica;0156140;0156140;2024-01-01
28;11;01;2;01;1;05;001;0;0475855;Janowiec-Jastrząbki;0475855;0475855;2024-01-01
28;12;05;2;01;1;02;008;1;0847073;Mszanowo;0847096;0847096;2024-01-01
28;05;04;2;01;1;31;002;1;0765688;Bogusze;0765694;0765694;2024-01-01
28;16;03;5;01;1;04;001;0;0764157;Borki;0764157;0764157;2024-01-01
28;16;03;5;01;1;13;001;0;0764275;Kocioł Duży;0764275;0764275;2024-01-01
28;16;03;5;01;1;35;002;1;0764625;Turowo Duże;0764631;0764631;2024-01-01
28;12;02;2;01;1;08;001;0;0840160;Łąkorek;0840160;0840160;2024-01-01
28;12;02;2;01;1;17;001;0;0840415;Sędzice;0840415;0840415;2024-01-01
28;12;02;2;01;1;21;002;1;0840527;Osówko;0840533;0840533;2024-01-01
28;18;03;5;01;1;41;001;0;0759104;Suczki;0759104;0759104;2024-01-01
28;18;03;5;01;1;43;001;0;0759127;Wiłkajcie;0759127;0759127;2024-01-01
28;18;03;5;01;1;43;002;1;0759127;Somaniny;0759133;0759133;2024-01-01
28;18;03;5;01;1;44;001;0;0759140;Włosty;0759140;0759140;2024-01-01
28;18;03;5;01;1;46;001;0;0759179;Wrotkowo;0759179;0759179;2024-01-01
28;18;03;5;01;1;47;001;0;0759191;Zatyki;0759191;0759191;2024-01-01
28;19;02;2;01;1;01;001;0;0765091;Dziaduszyn;0765091;0765091;2024-01-01
28;19;02;2;01;1;02;001;0;0765100;Gębałka;0765100;0765100;2024-01-01
28;19;02;2;01;1;03;001;0;0765116;Harsz;0765116;0765116;2024-01-01
28;19;02;2;01;1;04;001;0;0765174;Jakunówko;0765174;0765174;2024-01-01
28;19;02;2;01;1;05;001;0;0765197;Kolonia Pozezdrze;0765197;0765197;2024-01-01
28;19;02;2;01;1;06;001;0;0765205;Krzywińskie;0765205;0765205;2024-01-01
28;19;02;2;01;1;07;001;0;0765228;Kuty;0765228;0765228;2024-01-01
28;19;02;2;01;1;08;001;0;0765234;Pieczarki;0765234;0765234;2024-01-01
28;19;02;2;01;1;09;001;0;0765240;Piłaki Wielkie;0765240;0765240;2024-01-01
28;19;02;2;01;1;10;001;0;0765257;Pozezdrze;0765257;0765257;2024-01-01
28;19;02;2;01;1;11;001;0;0765263;Przerwanki;0765263;0765263;2024-01-01
28;19;02;2;01;1;12;001;0;0765292;Przytuły;0765292;0765292;2024-01-01
28;19;02;2;01;1;13;001;0;0765317;Stręgielek;0765317;0765317;2024-01-01
28;19;02;2;01;1;14;001;0;0765323;Wyłudy;0765323;0765323;2024-01-01
28;19;03;5;01;1;01;001;0;0770927;Biedaszki;0770927;0770927;2024-01-01
28;19;03;5;01;1;02;001;0;0770933;Brzozowo;0770933;0770933;2024-01-01
28;19;03;5;01;1;03;001;0;0770940;Czerwony Dwór;0770940;0770940;2024-01-01
28;19;03;5;01;1;05;001;0;0770962;Dłużec;0770962;0770962;2024-01-01
28;19;03;5;01;1;06;001;0;0770979;Guja;0770979;0770979;2024-01-01
28;19;03;5;01;1;06;002;1;0770979;Nowa Guja;0770985;0770985;2024-01-01
28;19;03;5;01;1;07;001;0;0770991;Jakunowo;0770991;0770991;2024-01-01
28;19;03;5;01;1;08;001;0;0771000;Janówko;0771000;0771000;2024-01-01
28;19;03;5;01;1;09;001;0;0771016;Kal;0771016;0771016;2024-01-01
28;19;03;5;01;1;10;001;0;0771022;Kalskie Nowiny;0771022;0771022;2024-01-01
28;19;03;5;01;1;11;001;0;0771045;Karłowo;0771045;0771045;2024-01-01
28;19;03;5;01;1;12;001;0;0771068;Klimki;0771068;0771068;2024-01-01
28;19;03;5;01;1;16;001;0;0771111;Ogonki;0771111;0771111;2024-01-01
28;19;03;5;01;1;17;001;0;0771134;Parowa;0771134;0771134;2024-01-01
28;19;03;5;01;1;19;001;0;0771157;Perły;0771157;0771157;2024-01-01
28;19;03;5;01;1;20;001;0;0771163;Pilwa;0771163;0771163;2024-01-01
28;19;03;5;01;1;22;001;0;0771217;Prynowo;0771217;0771217;2024-01-01
28;19;03;5;01;1;23;001;0;0771223;Radzieje;0771223;0771223;2024-01-01
28;19;03;5;01;1;24;001;0;0771246;Róże;0771246;0771246;2024-01-01
28;19;03;5;01;1;26;001;0;0771269;Rudziszki;0771269;0771269;2024-01-01
28;19;03;5;01;1;27;001;0;0771275;Ruska Wieś;0771275;0771275;2024-01-01
28;19;03;5;01;1;28;001;0;0771281;Stawki;0771281;0771281;2024-01-01
28;19;03;5;01;1;28;003;1;0771281;Przystań;0771306;0771306;2024-01-01
28;19;03;5;01;1;29;001;0;0771312;Stręgiel;0771312;0771312;2024-01-01
28;19;03;5;01;1;30;001;0;0771335;Stulichy;0771335;0771335;2024-01-01
28;19;03;5;01;1;34;001;0;0771401;Trygort;0771401;0771401;2024-01-01
28;19;03;5;01;1;35;001;0;0771418;Wesołowo;0771418;0771418;2024-01-01
28;19;03;5;01;1;36;001;0;0771424;Węgielsztyn;0771424;0771424;2024-01-01
28;19;03;5;01;1;37;001;0;0771430;Wilkowo;0771430;0771430;2024-01-01
28;19;03;5;01;1;38;001;0;0771447;Wysiecza;0771447;0771447;2024-01-01
28;16;01;5;01;1;40;001;0;0755224;Skarżyn;0755224;0755224;2024-01-01
28;05;04;2;01;1;21;001;0;0765582;Kurzątki;0765582;0765582;2024-01-01
28;05;04;2;01;1;32;001;0;0765702;Rożyńsk Wielki;0765702;0765702;2024-01-01
28;15;02;2;01;1;08;001;0;0472420;Kalbornia;0472420;0472420;2024-01-01
28;01;05;2;01;1;09;003;1;0474005;Świadki Iławeckie;0474672;0474672;2024-01-01
28;19;03;5;01;1;18;002;1;0771140;Zielony Ostrów;0771453;0771453;2024-01-01
28;18;01;2;01;1;09;001;0;0753780;Maciejowa Wola;0753780;0753780;2024-01-01
28;08;03;2;01;1;10;002;1;0477541;Poganowo;0990534;0990534;2024-01-01
28;04;04;2;01;1;13;001;0;0152224;Stare Dolno;0152224;0152224;2024-01-01
28;14;01;5;01;1;16;001;0;0469961;Maruny;0469961;0469961;2024-01-01
28;12;02;2;01;1;20;005;1;0840496;Wielka Wólka;0840510;0840510;2024-01-01
28;12;03;2;01;1;16;004;1;0844123;Jakubkowo;0844130;0844130;2024-01-01
28;19;01;2;01;1;06;002;1;0755431;Kaczorowo;0755448;0755448;2024-01-01
28;16;02;5;01;1;18;003;1;0763933;Klusy;0763850;0763850;2024-01-01
28;16;03;5;01;1;13;003;1;0764275;Kocioł;0764281;0764281;2024-01-01
28;07;04;5;01;1;03;001;0;0150745;Galinowo;0150745;0150745;2024-01-01
28;02;04;2;01;1;05;003;1;0151437;Mędrzyki;0151526;0151526;2024-01-01
28;11;01;2;01;1;13;001;0;0476010;Nowa Wieś-Dmochy;0476010;0476010;2024-01-01
28;10;03;2;01;1;19;004;1;0483369;Wólka Bagnowska;0483375;0483375;2024-01-01
28;14;09;5;01;1;28;003;1;0484618;Orzechowo;0484624;0484624;2024-01-01
28;14;09;5;01;1;28;004;1;0484618;Selwa;0484630;0484630;2024-01-01
28;14;09;5;01;1;40;004;1;0484831;Gębiny;0484854;0484854;2024-01-01
28;15;09;2;01;1;30;003;1;0485316;Pobórze;0485339;0485339;2024-01-01
28;14;10;2;01;1;07;004;1;0486534;Zaborowo;0486557;0486557;2024-01-01
28;14;10;2;01;1;23;003;1;0486741;Kopanki;0486758;0486758;2024-01-01
28;14;10;2;01;1;23;004;1;0486741;Nowy Przykop;0486764;0486764;2024-01-01
28;04;07;5;01;1;25;001;0;0154513;Marzewo;0154513;0154513;2024-01-01
28;04;07;5;01;1;16;002;1;0154387;Wągniki;0991321;0991321;2024-01-01
28;16;03;5;01;1;16;001;0;0764341;Liski;0764341;0764341;2024-01-01
28;16;03;5;01;1;19;002;1;0764370;Imionek;0764387;0764387;2024-01-01
28;16;03;5;01;1;24;001;0;0764447;Pogobie Średnie;0764447;0764447;2024-01-01
28;16;03;5;01;1;25;001;0;0764460;Pogobie Tylne;0764460;0764460;2024-01-01
28;16;03;5;01;1;26;002;1;0764482;Rakowo;0764499;0764499;2024-01-01
28;16;03;5;01;1;11;001;0;0764252;Karpa;0764252;0764252;2024-01-01
28;16;03;5;01;1;14;001;0;0764306;Kociołek Szlachecki;0764306;0764306;2024-01-01
28;01;04;5;01;1;09;001;0;0472070;Łędławki;0472070;0472070;2024-01-01
28;14;05;2;01;1;04;001;0;0473603;Grazymy;0473603;0473603;2024-01-01
28;14;05;2;01;1;08;001;0;0473678;Łęguty;0473678;0473678;2024-01-01
28;14;05;2;01;1;13;003;1;0473767;Łajsy;0473780;0473780;2024-01-01
28;14;05;2;01;1;20;003;1;0473891;Rentyny;0473900;0473900;2024-01-01
28;07;03;2;01;1;11;001;0;0475269;Kamień Duży;0475269;0475269;2024-01-01
28;14;06;5;01;1;23;001;0;0477015;Zerbuń;0477015;0477015;2024-01-01
28;19;01;2;01;1;20;001;0;0755655;Zabrost Wielki;0755655;0755655;2024-01-01
28;18;02;2;01;1;01;001;0;0755678;Będziszewo;0755678;0755678;2024-01-01
28;18;02;2;01;1;02;001;0;0755684;Białe Jeziorki;0755684;0755684;2024-01-01
28;18;02;2;01;1;04;001;0;0755715;Błąkały;0755715;0755715;2024-01-01
28;18;02;2;01;1;05;001;0;0755721;Błędziszki;0755721;0755721;2024-01-01
28;18;02;2;01;1;06;001;0;0755738;Budwiecie;0755738;0755738;2024-01-01
28;18;02;2;01;1;06;005;1;0755738;Meszno;0755773;0755773;2024-01-01
28;18;02;2;01;1;07;001;0;0755780;Cisówek;0755780;0755780;2024-01-01
28;18;02;2;01;1;08;001;0;0755796;Czarne;0755796;0755796;2024-01-01
28;18;02;2;01;1;10;001;0;0755810;Dubeninki;0755810;0755810;2024-01-01
28;18;02;2;01;1;11;001;0;0755833;Kiekskiejmy;0755833;0755833;2024-01-01
28;18;02;2;01;1;11;002;1;0755833;Łysogóra;0755840;0755840;2024-01-01
28;18;02;2;01;1;12;001;0;0755856;Kiepojcie;0755856;0755856;2024-01-01
28;18;02;2;01;1;14;001;0;0755885;Lenkupie;0755885;0755885;2024-01-01
28;18;02;2;01;1;15;001;0;0755891;Linowo;0755891;0755891;2024-01-01
28;18;02;2;01;1;16;001;0;0755900;Łoje;0755900;0755900;2024-01-01
28;18;02;2;01;1;17;001;0;0755922;Maciejowięta;0755922;0755922;2024-01-01
28;18;02;2;01;1;17;002;1;0755922;Stańczyki;0755939;0755939;2024-01-01
28;18;02;2;01;1;17;003;1;0755922;Wysoki Garb;0755945;0755945;2024-01-01
28;18;02;2;01;1;18;001;0;0755951;Marlinowo;0755951;0755951;2024-01-01
28;18;02;2;01;1;19;001;0;0755968;Pluszkiejmy;0755968;0755968;2024-01-01
28;18;02;2;01;1;21;001;0;0755997;Przesławki;0755997;0755997;2024-01-01
28;18;02;2;01;1;22;001;0;0756028;Rakówek;0756028;0756028;2024-01-01
28;18;02;2;01;1;22;002;1;0756028;Kramnik;0756034;0756034;2024-01-01
28;18;02;2;01;1;23;001;0;0756040;Rogajny;0756040;0756040;2024-01-01
28;18;02;2;01;1;24;001;0;0756063;Skajzgiry;0756063;0756063;2024-01-01
28;18;02;2;01;1;26;001;0;0756092;Żabojady;0756092;0756092;2024-01-01
28;18;02;2;01;1;27;001;0;0756100;Żytkiejmy;0756100;0756100;2024-01-01
28;18;03;5;01;1;01;001;0;0758323;Bałupiany;0758323;0758323;2024-01-01
28;18;03;5;01;1;02;001;0;0758330;Barkowo;0758330;0758330;2024-01-01
28;18;03;5;01;1;03;001;0;0758352;Bitkowo;0758352;0758352;2024-01-01
28;18;03;5;01;1;08;001;0;0758487;Dunajek;0758487;0758487;2024-01-01
28;18;03;5;01;1;08;002;1;0758487;Dunajek Mały;0758493;0758493;2024-01-01
28;18;03;5;01;1;09;001;0;0758501;Dzięgiele;0758501;0758501;2024-01-01
28;18;03;5;01;1;10;001;0;0758518;Galwiecie;0758518;0758518;2024-01-01
28;18;03;5;01;1;12;001;0;0758599;Główka;0758599;0758599;2024-01-01
28;18;03;5;01;1;13;001;0;0758613;Górne;0758613;0758613;2024-01-01
28;18;03;5;01;1;14;001;0;0758620;Grabowo;0758620;0758620;2024-01-01
28;18;03;5;01;1;15;001;0;0758636;Jabłońskie;0758636;0758636;2024-01-01
28;18;03;5;01;1;17;001;0;0758665;Jany;0758665;0758665;2024-01-01
28;18;03;5;01;1;17;003;1;0758665;Osieki;0758688;0758688;2024-01-01
28;18;03;5;01;1;18;001;0;0758694;Jeziorki Wielkie;0758694;0758694;2024-01-01
28;18;03;5;01;1;18;002;1;0758694;Jeziorki Małe;0758702;0758702;2024-01-01
28;18;03;5;01;1;19;001;0;0758719;Juchnajcie;0758719;0758719;2024-01-01
28;18;03;5;01;1;21;001;0;0758731;Konikowo;0758731;0758731;2024-01-01
28;18;03;5;01;1;22;001;0;0758760;Kośmidry;0758760;0758760;2024-01-01
28;18;03;5;01;1;23;001;0;0758783;Kowalki;0758783;0758783;2024-01-01
28;18;03;5;01;1;25;001;0;0758820;Łobody;0758820;0758820;2024-01-01
28;18;03;5;01;1;25;002;1;0758820;Grygieliszki;0758837;0758837;2024-01-01
28;18;03;5;01;1;26;001;0;0758843;Marcinowo;0758843;0758843;2024-01-01
28;18;03;5;01;1;28;001;0;0758872;Nasuty;0758872;0758872;2024-01-01
28;18;03;5;01;1;29;002;1;0758903;Piękne Łąki;0758910;0758910;2024-01-01
28;18;03;5;01;1;31;001;0;0758932;Osowo;0758932;0758932;2024-01-01
28;18;03;5;01;1;32;001;0;0758955;Pietrasze;0758955;0758955;2024-01-01
28;18;03;5;01;1;33;001;0;0758978;Pietraszki;0758978;0758978;2024-01-01
28;18;03;5;01;1;34;001;0;0758984;Pogorzel;0758984;0758984;2024-01-01
28;18;03;5;01;1;35;001;0;0759015;Regiele;0759015;0759015;2024-01-01
28;18;03;5;01;1;37;001;0;0759038;Rożyńsk Wielki;0759038;0759038;2024-01-01
28;18;03;5;01;1;37;003;1;0759038;Sokoły;0759050;0759050;2024-01-01
28;18;03;5;01;1;38;002;1;0759067;Kamionki;0759073;0759073;2024-01-01
28;18;03;5;01;1;39;001;0;0759080;Siedlisko;0759080;0759080;2024-01-01
28;18;03;5;01;1;40;001;0;0759096;Skocze;0759096;0759096;2024-01-01
28;18;01;2;01;1;01;001;0;0753550;Banie Mazurskie;0753550;0753550;2024-01-01
28;18;01;2;01;1;02;001;0;0753580;Dąbrówka Polska;0753580;0753580;2024-01-01
28;18;01;2;01;1;03;001;0;0753610;Grodzisko;0753610;0753610;2024-01-01
28;18;01;2;01;1;05;001;0;0753679;Gryżewo;0753679;0753679;2024-01-01
28;18;01;2;01;1;06;001;0;0753691;Jagiele;0753691;0753691;2024-01-01
28;18;01;2;01;1;07;001;0;0753722;Jagoczany;0753722;0753722;2024-01-01
28;18;01;2;01;1;07;002;1;0753722;Skaliszkiejmy;0753739;0753739;2024-01-01
28;18;01;2;01;1;08;001;0;0753745;Kierzki;0753745;0753745;2024-01-01
28;18;01;2;01;1;08;003;1;0753745;Nowiny;0753768;0753768;2024-01-01
28;18;01;2;01;1;10;001;0;0753797;Lisy;0753797;0753797;2024-01-01
28;18;01;2;01;1;11;001;0;0753811;Miczuły;0753811;0753811;2024-01-01
28;18;01;2;01;1;13;001;0;0753917;Obszarniki;0753917;0753917;2024-01-01
28;18;01;2;01;1;15;001;0;0753952;Rogale;0753952;0753952;2024-01-01
28;18;01;2;01;1;15;002;1;0753952;Audyniszki;0753969;0753969;2024-01-01
28;18;01;2;01;1;16;001;0;0753975;Sapałówka;0753975;0753975;2024-01-01
28;18;01;2;01;1;17;001;0;0753981;Surminy;0753981;0753981;2024-01-01
28;18;01;2;01;1;18;001;0;0754006;Ściborki;0754006;0754006;2024-01-01
28;18;01;2;01;1;19;001;0;0754087;Wróbel;0754087;0754087;2024-01-01
28;18;01;2;01;1;20;001;0;0754101;Zawady;0754101;0754101;2024-01-01
28;18;01;2;01;1;21;001;0;0754130;Ziemiany;0754130;0754130;2024-01-01
28;18;01;2;01;1;21;002;1;0754130;Kulsze;0754147;0754147;2024-01-01
28;18;01;2;01;1;22;001;0;0754153;Żabin;0754153;0754153;2024-01-01
28;19;01;2;01;1;01;001;0;0755365;Brzozówko;0755365;0755365;2024-01-01
28;19;01;2;01;1;02;001;0;0755371;Budry;0755371;0755371;2024-01-01
28;19;01;2;01;1;02;003;1;0755371;Dowiaty;0755394;0755394;2024-01-01
28;19;01;2;01;1;03;001;0;0755402;Budzewo;0755402;0755402;2024-01-01
28;19;01;2;01;1;05;001;0;0755425;Góry;0755425;0755425;2024-01-01
